customer_key,customer_id,account_number,person_id,full_name,first_name,last_name,email_promotion,territory_id
15901,26199,AW00026199,18840.0,Matthew White,Matthew,White,1.0,4
15902,26200,AW00026200,4750.0,Ian Baker,Ian,Baker,2.0,6
15903,26201,AW00026201,14107.0,Dalton Watson,Dalton,Watson,2.0,4
15904,26202,AW00026202,3436.0,Haley Simmons,Haley,Simmons,2.0,6
15905,26203,AW00026203,11475.0,Nicole Hall,Nicole,Hall,0.0,4
15906,26204,AW00026204,11359.0,Christy Gao,Christy,Gao,0.0,9
15907,26205,AW00026205,6994.0,Julio Alvarez,Julio,Alvarez,0.0,10
15908,26206,AW00026206,4126.0,Kurt She,Kurt,She,0.0,10
15909,26207,AW00026207,20117.0,Kelvin Zeng,Kelvin,Zeng,2.0,10
15910,26208,AW00026208,8549.0,Sharon Anand,Sharon,Anand,2.0,10
15911,26209,AW00026209,8498.0,Jan Cox,Jan,Cox,0.0,8
15912,26210,AW00026210,14631.0,Clinton Gill,Clinton,Gill,0.0,10
15913,26211,AW00026211,8572.0,Bridget Yuan,Bridget,Yuan,0.0,10
15914,26212,AW00026212,3058.0,Summer Martinez,Summer,Martinez,0.0,8
15915,26213,AW00026213,9293.0,Grant Andersen,Grant,Andersen,0.0,7
15916,26214,AW00026214,11415.0,Christy Chande,Christy,Chande,1.0,10
15917,26215,AW00026215,9283.0,Grant Shan,Grant,Shan,0.0,10
15918,26216,AW00026216,9648.0,Ebony Subram,Ebony,Subram,0.0,10
15919,26217,AW00026217,11721.0,Pedro Blanco,Pedro,Blanco,0.0,10
15920,26218,AW00026218,3735.0,Barry Patel,Barry,Patel,0.0,10
15921,26219,AW00026219,3017.0,Summer Suri,Summer,Suri,2.0,10
15922,26220,AW00026220,17695.0,Jonathan Harris,Jonathan,Harris,0.0,10
15923,26221,AW00026221,10475.0,Kari Chapman,Kari,Chapman,1.0,8
15924,26222,AW00026222,9944.0,Carolyn Madan,Carolyn,Madan,1.0,10
15925,26223,AW00026223,8227.0,Dominic Sai,Dominic,Sai,0.0,8
15926,26224,AW00026224,15986.0,Henry Gonzalez,Henry,Gonzalez,0.0,7
15927,26225,AW00026225,7821.0,Sergio Srini,Sergio,Srini,0.0,7
15928,26226,AW00026226,8413.0,Michele Andersen,Michele,Andersen,1.0,8
15929,26227,AW00026227,11058.0,Joe Gutierrez,Joe,Gutierrez,0.0,8
15930,26228,AW00026228,9976.0,Carolyn Perez,Carolyn,Perez,0.0,8
15931,26229,AW00026229,4841.0,Cara Ye,Cara,Ye,0.0,8
15932,26230,AW00026230,18767.0,Natasha Ramos,Natasha,Ramos,1.0,8
15933,26231,AW00026231,9078.0,Maurice Nara,Maurice,Nara,1.0,7
15934,26232,AW00026232,10308.0,Jay Gomez,Jay,Gomez,0.0,10
15935,26233,AW00026233,8743.0,Cristina Chande,Cristina,Chande,0.0,8
15936,26234,AW00026234,13201.0,Antonio Perry,Antonio,Perry,1.0,4
15937,26235,AW00026235,7869.0,Michelle Watson,Michelle,Watson,2.0,6
15938,26236,AW00026236,9271.0,Isabella Evans,Isabella,Evans,2.0,1
15939,26237,AW00026237,11317.0,Grace Martin,Grace,Martin,1.0,4
15940,26238,AW00026238,20420.0,Julia Foster,Julia,Foster,1.0,4
15941,26239,AW00026239,9583.0,Kaitlyn Turner,Kaitlyn,Turner,0.0,1
15942,26240,AW00026240,9314.0,Katelyn Evans,Katelyn,Evans,0.0,1
15943,26241,AW00026241,6393.0,James Lal,James,Lal,1.0,4
15944,26242,AW00026242,11244.0,Isabella Lewis,Isabella,Lewis,2.0,6
15945,26243,AW00026243,3892.0,Fernando Gonzalez,Fernando,Gonzalez,0.0,1
15946,26244,AW00026244,5150.0,Jordan Hughes,Jordan,Hughes,1.0,1
15947,26245,AW00026245,15116.0,Devin Murphy,Devin,Murphy,1.0,4
15948,26246,AW00026246,8761.0,Jade Bell,Jade,Bell,1.0,4
15949,26247,AW00026247,9610.0,Sophia Turner,Sophia,Turner,1.0,4
15950,26248,AW00026248,17441.0,Thomas Lewis,Thomas,Lewis,0.0,1
15951,26249,AW00026249,5684.0,Thomas Ross,Thomas,Ross,1.0,1
15952,26250,AW00026250,13569.0,Miguel Simmons,Miguel,Simmons,0.0,1
15953,26251,AW00026251,3265.0,Cedric Huang,Cedric,Huang,0.0,4
15954,26252,AW00026252,11193.0,Morgan Garcia,Morgan,Garcia,2.0,4
15955,26253,AW00026253,4495.0,Dalton Wright,Dalton,Wright,0.0,1
15956,26254,AW00026254,13956.0,Seth Henderson,Seth,Henderson,0.0,1
15957,26255,AW00026255,6315.0,Cameron Alexander,Cameron,Alexander,2.0,1
15958,26256,AW00026256,20129.0,Ronald Rana,Ronald,Rana,1.0,1
15959,26257,AW00026257,14707.0,Hector Jimenez,Hector,Jimenez,2.0,4
15960,26258,AW00026258,7147.0,Angelica Powell,Angelica,Powell,2.0,1
15961,26259,AW00026259,6063.0,Hunter Bryant,Hunter,Bryant,0.0,1
15962,26260,AW00026260,18000.0,Ryan Jackson,Ryan,Jackson,0.0,1
15963,26261,AW00026261,7870.0,Brooke Watson,Brooke,Watson,0.0,1
15964,26262,AW00026262,12294.0,Hannah Thompson,Hannah,Thompson,0.0,1
15965,26263,AW00026263,9383.0,Kaitlyn Collins,Kaitlyn,Collins,2.0,1
15966,26264,AW00026264,5376.0,Elijah Lal,Elijah,Lal,0.0,4
15967,26265,AW00026265,7446.0,Tammy Lopez,Tammy,Lopez,1.0,1
15968,26266,AW00026266,18013.0,Brent Gao,Brent,Gao,0.0,1
15969,26267,AW00026267,18843.0,Matthew Martin,Matthew,Martin,0.0,4
15970,26268,AW00026268,14483.0,Jonathon Romero,Jonathon,Romero,1.0,4
15971,26269,AW00026269,11582.0,Chloe Moore,Chloe,Moore,0.0,6
15972,26270,AW00026270,3158.0,Hailey Bailey,Hailey,Bailey,0.0,6
15973,26271,AW00026271,10356.0,Bailey Baker,Bailey,Baker,0.0,4
15974,26272,AW00026272,7553.0,Kelly Hughes,Kelly,Hughes,1.0,1
15975,26273,AW00026273,18927.0,Chelsea Suri,Chelsea,Suri,0.0,1
15976,26274,AW00026274,20495.0,Jennifer Wood,Jennifer,Wood,0.0,1
15977,26275,AW00026275,4061.0,Miguel Johnson,Miguel,Johnson,1.0,1
15978,26276,AW00026276,2632.0,Heather Huang,Heather,Huang,0.0,1
15979,26277,AW00026277,7747.0,Jacqueline Hughes,Jacqueline,Hughes,0.0,1
15980,26278,AW00026278,13538.0,Jon Wu,Jon,Wu,0.0,1
15981,26279,AW00026279,9525.0,Trinity Sanchez,Trinity,Sanchez,1.0,6
15982,26280,AW00026280,5330.0,Jackson Jenkins,Jackson,Jenkins,2.0,4
15983,26281,AW00026281,13899.0,Ian Alexander,Ian,Alexander,0.0,4
15984,26282,AW00026282,5211.0,Leonard Jai,Leonard,Jai,0.0,1
15985,26283,AW00026283,13534.0,Jeremiah Diaz,Jeremiah,Diaz,0.0,4
15986,26284,AW00026284,14293.0,Garrett Ward,Garrett,Ward,0.0,1
15987,26285,AW00026285,12740.0,Kayla Hayes,Kayla,Hayes,1.0,1
15988,26286,AW00026286,16131.0,Evan Phillips,Evan,Phillips,2.0,4
15989,26287,AW00026287,16208.0,Elijah Baker,Elijah,Baker,1.0,1
15990,26288,AW00026288,2825.0,Alexandra Russell,Alexandra,Russell,0.0,4
15991,26289,AW00026289,6007.0,Samuel Simmons,Samuel,Simmons,2.0,4
15992,26290,AW00026290,6124.0,Noah Chen,Noah,Chen,0.0,4
15993,26291,AW00026291,4179.0,Blake Walker,Blake,Walker,0.0,4
15994,26292,AW00026292,1756.0,Marty Simpson,Marty,Simpson,0.0,1
15995,26293,AW00026293,19168.0,Casey Carlson,Casey,Carlson,2.0,1
15996,26294,AW00026294,18867.0,Andrew Johnson,Andrew,Johnson,0.0,6
15997,26295,AW00026295,3315.0,Toni Kapoor,Toni,Kapoor,0.0,1
15998,26296,AW00026296,19664.0,Grace Simmons,Grace,Simmons,0.0,1
15999,26297,AW00026297,4025.0,Jeremiah Lopez,Jeremiah,Lopez,0.0,1
16000,26298,AW00026298,19821.0,Jasmine Peterson,Jasmine,Peterson,1.0,1
16001,26299,AW00026299,13585.0,Y. Yong,Y.,Yong,0.0,1
16002,26300,AW00026300,6055.0,Audrey Ortega,Audrey,Ortega,0.0,4
16003,26301,AW00026301,17521.0,Isaiah Hall,Isaiah,Hall,0.0,4
16004,26302,AW00026302,17615.0,James Jackson,James,Jackson,1.0,4
16005,26303,AW00026303,4324.0,Devon Pal,Devon,Pal,0.0,4
16006,26304,AW00026304,11611.0,Anna Lewis,Anna,Lewis,0.0,1
16007,26305,AW00026305,20341.0,Julia Rogers,Julia,Rogers,1.0,1
16008,26306,AW00026306,5749.0,Kyle Holt,Kyle,Holt,1.0,4
16009,26307,AW00026307,18268.0,Alexander Miller,Alexander,Miller,0.0,4
16010,26308,AW00026308,7962.0,Sara Kelly,Sara,Kelly,0.0,1
16011,26309,AW00026309,13334.0,Julian Powell,Julian,Powell,0.0,4
16012,26310,AW00026310,11145.0,Kaitlyn Garcia,Kaitlyn,Garcia,2.0,6
16013,26311,AW00026311,15388.0,Brenda Rodriguez,Brenda,Rodriguez,2.0,1
16014,26312,AW00026312,12656.0,Elizabeth Wood,Elizabeth,Wood,1.0,1
16015,26313,AW00026313,13471.0,Dalton Simmons,Dalton,Simmons,0.0,4
16016,26314,AW00026314,15067.0,Angel Murphy,Angel,Murphy,0.0,4
16017,26315,AW00026315,3565.0,Taylor Peterson,Taylor,Peterson,0.0,4
16018,26316,AW00026316,3121.0,Stephanie Hughes,Stephanie,Hughes,1.0,6
16019,26317,AW00026317,10556.0,Amanda Wright,Amanda,Wright,0.0,1
16020,26318,AW00026318,15560.0,Caleb Parker,Caleb,Parker,1.0,6
16021,26319,AW00026319,18521.0,Dylan Martinez,Dylan,Martinez,0.0,4
16022,26320,AW00026320,19282.0,Brianna Diaz,Brianna,Diaz,0.0,4
16023,26321,AW00026321,14979.0,Randall Blanco,Randall,Blanco,1.0,6
16024,26322,AW00026322,6633.0,Justin Zhang,Justin,Zhang,1.0,1
16025,26323,AW00026323,20350.0,Dwayne Ruiz,Dwayne,Ruiz,0.0,1
16026,26324,AW00026324,7953.0,Faith Brooks,Faith,Brooks,0.0,1
16027,26325,AW00026325,18593.0,Tyler Robinson,Tyler,Robinson,1.0,1
16028,26326,AW00026326,12838.0,Trevor Washington,Trevor,Washington,1.0,4
16029,26327,AW00026327,5228.0,Jack Jai,Jack,Jai,0.0,4
16030,26328,AW00026328,4241.0,Edward Anderson,Edward,Anderson,2.0,4
16031,26329,AW00026329,7160.0,Angelica Bryant,Angelica,Bryant,1.0,4
16032,26330,AW00026330,13856.0,Marcus Diaz,Marcus,Diaz,0.0,1
16033,26331,AW00026331,8126.0,Melanie Powell,Melanie,Powell,1.0,1
16034,26332,AW00026332,16509.0,Aaron Mitchell,Aaron,Mitchell,0.0,1
16035,26333,AW00026333,7634.0,Alexandria Alexander,Alexandria,Alexander,0.0,1
16036,26334,AW00026334,11821.0,Ross Blanco,Ross,Blanco,0.0,4
16037,26335,AW00026335,20546.0,April Pal,April,Pal,1.0,4
16038,26336,AW00026336,17294.0,Noah Brown,Noah,Brown,2.0,4
16039,26337,AW00026337,10380.0,Jennifer Gonzalez,Jennifer,Gonzalez,0.0,1
16040,26338,AW00026338,3662.0,Anna Coleman,Anna,Coleman,1.0,4
16041,26339,AW00026339,20268.0,Cindy James,Cindy,James,2.0,1
16042,26340,AW00026340,9034.0,Melissa Morris,Melissa,Morris,1.0,1
16043,26341,AW00026341,11762.0,Olivia Taylor,Olivia,Taylor,0.0,1
16044,26342,AW00026342,13762.0,Eduardo Griffin,Eduardo,Griffin,1.0,4
16045,26343,AW00026343,8095.0,Mariah Washington,Mariah,Washington,0.0,1
16046,26344,AW00026344,2737.0,Natalie Hughes,Natalie,Hughes,0.0,4
16047,26345,AW00026345,16217.0,Connor Baker,Connor,Baker,0.0,4
16048,26346,AW00026346,7946.0,Emmanuel Suri,Emmanuel,Suri,0.0,4
16049,26347,AW00026347,5345.0,Alvin Raji,Alvin,Raji,0.0,1
16050,26348,AW00026348,17744.0,Logan Moore,Logan,Moore,2.0,6
16051,26349,AW00026349,16583.0,Adam Lopez,Adam,Lopez,0.0,1
16052,26350,AW00026350,10502.0,Gabrielle King,Gabrielle,King,0.0,6
16053,26351,AW00026351,11858.0,Emma Moore,Emma,Moore,1.0,4
16054,26352,AW00026352,19749.0,Cynthia Fernandez,Cynthia,Fernandez,0.0,8
16055,26353,AW00026353,19576.0,Holly Malhotra,Holly,Malhotra,1.0,8
16056,26354,AW00026354,19382.0,Nelson Serrano,Nelson,Serrano,0.0,8
16057,26355,AW00026355,10174.0,Darren Madan,Darren,Madan,2.0,7
16058,26356,AW00026356,14841.0,Timothy Howard,Timothy,Howard,1.0,10
16059,26357,AW00026357,7843.0,Sergio Gonzalez,Sergio,Gonzalez,0.0,7
16060,26358,AW00026358,16303.0,Mason Gonzalez,Mason,Gonzalez,0.0,8
16061,26359,AW00026359,20208.0,George Raman,George,Raman,1.0,10
16062,26360,AW00026360,2705.0,Max Blanco,Max,Blanco,1.0,10
16063,26361,AW00026361,9715.0,Ebony Suarez,Ebony,Suarez,1.0,10
16064,26362,AW00026362,14124.0,Joy Torres,Joy,Torres,0.0,8
16065,26363,AW00026363,18422.0,Larry Jimenez,Larry,Jimenez,0.0,8
16066,26364,AW00026364,10108.0,Gabriella Hill,Gabriella,Hill,0.0,10
16067,26365,AW00026365,20174.0,Phillip Fernandez,Phillip,Fernandez,0.0,7
16068,26366,AW00026366,15897.0,Johnathan Schmidt,Johnathan,Schmidt,0.0,8
16069,26367,AW00026367,12750.0,Omar Shan,Omar,Shan,2.0,7
16070,26368,AW00026368,4384.0,Bharat Mirchandani,Bharat,Mirchandani,2.0,7
16071,26369,AW00026369,4619.0,Kate Nath,Kate,Nath,0.0,7
16072,26370,AW00026370,3287.0,Maria Bryant,Maria,Bryant,0.0,8
16073,26371,AW00026371,19635.0,Cassandra Garcia,Cassandra,Garcia,1.0,7
16074,26372,AW00026372,10121.0,Marie Browning,Marie,Browning,2.0,10
16075,26373,AW00026373,9146.0,Mariah Reed,Mariah,Reed,0.0,6
16076,26374,AW00026374,20298.0,Bradley Pal,Bradley,Pal,0.0,9
16077,26375,AW00026375,20297.0,Shannon Ortega,Shannon,Ortega,1.0,9
16078,26376,AW00026376,18377.0,Anthony Martinez,Anthony,Martinez,0.0,4
16079,26377,AW00026377,7525.0,Isabelle Foster,Isabelle,Foster,0.0,6
16080,26378,AW00026378,13502.0,Colin Raje,Colin,Raje,1.0,8
16081,26379,AW00026379,7339.0,Cindy Rodriguez,Cindy,Rodriguez,0.0,10
16082,26380,AW00026380,16995.0,Ricardo Luo,Ricardo,Luo,1.0,7
16083,26381,AW00026381,20067.0,Shannon Romero,Shannon,Romero,0.0,8
16084,26382,AW00026382,5306.0,Dale Xu,Dale,Xu,0.0,8
16085,26383,AW00026383,5597.0,Ronnie Hu,Ronnie,Hu,0.0,7
16086,26384,AW00026384,13556.0,Jon Zhu,Jon,Zhu,2.0,7
16087,26385,AW00026385,13629.0,Javier Muñoz,Javier,Muñoz,0.0,8
16088,26386,AW00026386,12069.0,Kelli Zhao,Kelli,Zhao,1.0,10
16089,26387,AW00026387,4517.0,Dalton Roberts,Dalton,Roberts,1.0,10
16090,26388,AW00026388,9121.0,Wayne Jai,Wayne,Jai,0.0,7
16091,26389,AW00026389,17801.0,Candice Zhou,Candice,Zhou,0.0,7
16092,26390,AW00026390,8191.0,Ivan Mehta,Ivan,Mehta,0.0,10
16093,26391,AW00026391,7479.0,Dominique Arun,Dominique,Arun,2.0,7
16094,26392,AW00026392,12134.0,Kelli Rai,Kelli,Rai,2.0,8
16095,26393,AW00026393,20042.0,Donald Raman,Donald,Raman,0.0,8
16096,26394,AW00026394,4918.0,Martha Sun,Martha,Sun,0.0,7
16097,26395,AW00026395,6110.0,Daisy Gill,Daisy,Gill,2.0,8
16098,26396,AW00026396,17253.0,Terry Black,Terry,Black,0.0,8
16099,26397,AW00026397,14583.0,Micheal Travers,Micheal,Travers,1.0,10
16100,26398,AW00026398,14099.0,Ian Watson,Ian,Watson,0.0,10
16101,26399,AW00026399,3002.0,Erick Gonzalez,Erick,Gonzalez,0.0,8
16102,26400,AW00026400,8384.0,Jade James,Jade,James,0.0,10
16103,26401,AW00026401,2746.0,Natalie Butler,Natalie,Butler,1.0,10
16104,26402,AW00026402,2439.0,Jamie Wagner,Jamie,Wagner,0.0,7
16105,26403,AW00026403,19197.0,Philip Navarro,Philip,Navarro,0.0,8
16106,26404,AW00026404,4730.0,Trisha Wu,Trisha,Wu,2.0,10
16107,26405,AW00026405,17499.0,Naomi Blanco,Naomi,Blanco,1.0,7
16108,26406,AW00026406,10635.0,Haley Lopez,Haley,Lopez,2.0,7
16109,26407,AW00026407,12414.0,Ashley Davis,Ashley,Davis,0.0,10
16110,26408,AW00026408,4898.0,Martha Huang,Martha,Huang,1.0,10
16111,26409,AW00026409,11422.0,Christy Goel,Christy,Goel,0.0,10
16112,26410,AW00026410,8530.0,Franklin Goel,Franklin,Goel,0.0,7
16113,26411,AW00026411,16795.0,Mario Xu,Mario,Xu,0.0,10
16114,26412,AW00026412,4610.0,Kate Chande,Kate,Chande,0.0,7
16115,26413,AW00026413,9900.0,Rebekah Romero,Rebekah,Romero,0.0,7
16116,26414,AW00026414,20186.0,George Patel,George,Patel,0.0,8
16117,26415,AW00026415,16382.0,Latoya Lal,Latoya,Lal,0.0,8
16118,26416,AW00026416,20715.0,Amy Zhao,Amy,Zhao,2.0,10
16119,26417,AW00026417,2572.0,Dustin Rai,Dustin,Rai,2.0,10
16120,26418,AW00026418,12879.0,Rafael Chande,Rafael,Chande,0.0,7
16121,26419,AW00026419,8265.0,Geoffrey Suri,Geoffrey,Suri,0.0,8
16122,26420,AW00026420,15996.0,Bob Kapoor,Bob,Kapoor,0.0,8
16123,26421,AW00026421,8178.0,Allison Peterson,Allison,Peterson,1.0,9
16124,26422,AW00026422,11634.0,Pedro Suri,Pedro,Suri,0.0,9
16125,26423,AW00026423,14720.0,Hector Gutierrez,Hector,Gutierrez,2.0,9
16126,26424,AW00026424,11966.0,Kayla White,Kayla,White,1.0,9
16127,26425,AW00026425,18263.0,Janelle Malhotra,Janelle,Malhotra,0.0,9
16128,26426,AW00026426,15249.0,Heidi Malhotra,Heidi,Malhotra,0.0,9
16129,26427,AW00026427,19772.0,Alicia Xie,Alicia,Xie,1.0,9
16130,26428,AW00026428,13457.0,Colin Ma,Colin,Ma,1.0,9
16131,26429,AW00026429,6596.0,Reginald Ortega,Reginald,Ortega,0.0,9
16132,26430,AW00026430,15283.0,Paula Sanz,Paula,Sanz,1.0,9
16133,26431,AW00026431,17111.0,Shaun Rai,Shaun,Rai,1.0,9
16134,26432,AW00026432,7485.0,Isabel Simmons,Isabel,Simmons,0.0,9
16135,26433,AW00026433,19468.0,Nelson Rubio,Nelson,Rubio,0.0,9
16136,26434,AW00026434,7162.0,Mallory Romero,Mallory,Romero,2.0,9
16137,26435,AW00026435,3654.0,Yolanda Goel,Yolanda,Goel,1.0,9
16138,26436,AW00026436,13759.0,Briana Carlson,Briana,Carlson,0.0,9
16139,26437,AW00026437,2672.0,Tiffany Zhu,Tiffany,Zhu,0.0,9
16140,26438,AW00026438,11994.0,Alisha Shen,Alisha,Shen,0.0,9
16141,26439,AW00026439,15304.0,Isaac Morris,Isaac,Morris,0.0,9
16142,26440,AW00026440,4969.0,Devin Green,Devin,Green,0.0,9
16143,26441,AW00026441,18158.0,Randy Lu,Randy,Lu,0.0,9
16144,26442,AW00026442,11546.0,Barbara Huang,Barbara,Huang,0.0,9
16145,26443,AW00026443,19900.0,Kathryn She,Kathryn,She,0.0,9
16146,26444,AW00026444,15565.0,Pamela Lopez,Pamela,Lopez,0.0,9
16147,26445,AW00026445,12923.0,Aidan Foster,Aidan,Foster,0.0,9
16148,26446,AW00026446,14650.0,Jamie Muñoz,Jamie,Muñoz,1.0,9
16149,26447,AW00026447,6115.0,Noah Russell,Noah,Russell,0.0,9
16150,26448,AW00026448,16551.0,Kara Yuan,Kara,Yuan,1.0,1
16151,26449,AW00026449,14498.0,Jared Gray,Jared,Gray,0.0,6
16152,26450,AW00026450,3717.0,Lauren Ramirez,Lauren,Ramirez,0.0,1
16153,26451,AW00026451,8086.0,Mariah Perry,Mariah,Perry,1.0,1
16154,26452,AW00026452,17636.0,James Martinez,James,Martinez,0.0,4
16155,26453,AW00026453,14430.0,Cole Peterson,Cole,Peterson,0.0,1
16156,26454,AW00026454,14794.0,Sebastian Cox,Sebastian,Cox,0.0,1
16157,26455,AW00026455,16390.0,Samuel Carter,Samuel,Carter,2.0,1
16158,26456,AW00026456,14453.0,Xavier Peterson,Xavier,Peterson,2.0,6
16159,26457,AW00026457,10760.0,Sydney Moore,Sydney,Moore,0.0,1
16160,26458,AW00026458,17992.0,Ryan Moore,Ryan,Moore,1.0,4
16161,26459,AW00026459,7169.0,Angelica Hayes,Angelica,Hayes,2.0,1
16162,26460,AW00026460,9169.0,Gabriella Cook,Gabriella,Cook,2.0,1
16163,26461,AW00026461,8577.0,Brooke Howard,Brooke,Howard,0.0,6
16164,26462,AW00026462,19017.0,Lauren Kelly,Lauren,Kelly,2.0,1
16165,26463,AW00026463,9058.0,Alexa Rogers,Alexa,Rogers,0.0,1
16166,26464,AW00026464,7639.0,Alexandria Griffin,Alexandria,Griffin,2.0,1
16167,26465,AW00026465,9319.0,Andrea Evans,Andrea,Evans,0.0,4
16168,26466,AW00026466,16026.0,Kevin Turner,Kevin,Turner,0.0,1
16169,26467,AW00026467,19936.0,Nicole Brooks,Nicole,Brooks,0.0,4
16170,26468,AW00026468,11525.0,Alyssa Brown,Alyssa,Brown,0.0,4
16171,26469,AW00026469,13963.0,Joy Alvarez,Joy,Alvarez,1.0,4
16172,26470,AW00026470,14679.0,Marcus Cooper,Marcus,Cooper,0.0,4
16173,26471,AW00026471,3740.0,Edward Perez,Edward,Perez,0.0,4
16174,26472,AW00026472,6664.0,David Hughes,David,Hughes,1.0,4
16175,26473,AW00026473,3657.0,Anna Wood,Anna,Wood,0.0,1
16176,26474,AW00026474,8987.0,Mackenzie Morris,Mackenzie,Morris,2.0,6
16177,26475,AW00026475,10384.0,Isabella Gonzalez,Isabella,Gonzalez,0.0,4
16178,26476,AW00026476,5181.0,Jordan Jai,Jordan,Jai,0.0,4
16179,26477,AW00026477,20082.0,Joel Rana,Joel,Rana,1.0,4
16180,26478,AW00026478,9425.0,Sara Collins,Sara,Collins,2.0,4
16181,26479,AW00026479,2922.0,Katherine Cook,Katherine,Cook,1.0,4
16182,26480,AW00026480,7746.0,Jacqueline Patterson,Jacqueline,Patterson,1.0,4
16183,26481,AW00026481,16937.0,Luke Young,Luke,Young,0.0,4
16184,26482,AW00026482,10681.0,Sydney Hill,Sydney,Hill,2.0,6
16185,26483,AW00026483,3561.0,Taylor Ward,Taylor,Ward,2.0,4
16186,26484,AW00026484,13114.0,Fernando Patterson,Fernando,Patterson,1.0,4
16187,26485,AW00026485,5405.0,Jason Bryant,Jason,Bryant,1.0,1
16188,26486,AW00026486,9178.0,Andrea Cook,Andrea,Cook,1.0,4
16189,26487,AW00026487,17966.0,Vincent Ma,Vincent,Ma,0.0,1
16190,26488,AW00026488,11069.0,Julia Rodriguez,Julia,Rodriguez,0.0,6
16191,26489,AW00026489,15772.0,Jordan Collins,Jordan,Collins,2.0,4
16192,26490,AW00026490,13214.0,Antonio Simmons,Antonio,Simmons,1.0,4
16193,26491,AW00026491,8985.0,Riley Sanchez,Riley,Sanchez,1.0,1
16194,26492,AW00026492,18018.0,Ryan Rodriguez,Ryan,Rodriguez,1.0,4
16195,26493,AW00026493,14462.0,Lawrence Ramos,Lawrence,Ramos,1.0,1
16196,26494,AW00026494,18999.0,Nicholas White,Nicholas,White,1.0,4
16197,26495,AW00026495,10374.0,Allison Baker,Allison,Baker,2.0,6
16198,26496,AW00026496,6846.0,Cassidy Griffin,Cassidy,Griffin,0.0,6
16199,26497,AW00026497,20550.0,Karen Sanchez,Karen,Sanchez,2.0,1
16200,26498,AW00026498,6521.0,Ethan Hayes,Ethan,Hayes,0.0,1
16201,26499,AW00026499,14995.0,Renee Ruiz,Renee,Ruiz,0.0,4
16202,26500,AW00026500,15728.0,Billy Ruiz,Billy,Ruiz,0.0,4
16203,26501,AW00026501,9821.0,Allison Parker,Allison,Parker,0.0,4
16204,26502,AW00026502,12133.0,Taylor Brown,Taylor,Brown,0.0,4
16205,26503,AW00026503,14387.0,Jeremiah Townsend,Jeremiah,Townsend,2.0,6
16206,26504,AW00026504,11104.0,Jennifer Robinson,Jennifer,Robinson,2.0,6
16207,26505,AW00026505,10540.0,Jennifer Wright,Jennifer,Wright,2.0,6
16208,26506,AW00026506,3270.0,Ruth Srini,Ruth,Srini,0.0,1
16209,26507,AW00026507,12047.0,Abhijit Thakur,Abhijit,Thakur,0.0,1
16210,26508,AW00026508,13819.0,Marcus Ross,Marcus,Ross,1.0,1
16211,26509,AW00026509,4309.0,Seth Taylor,Seth,Taylor,0.0,1
16212,26510,AW00026510,16740.0,Jack Scott,Jack,Scott,1.0,4
16213,26511,AW00026511,4857.0,Charles Weisman,Charles,Weisman,0.0,4
16214,26512,AW00026512,8967.0,Christina Cooper,Christina,Cooper,1.0,6
16215,26513,AW00026513,18610.0,Stacy Moreno,Stacy,Moreno,0.0,1
16216,26514,AW00026514,6295.0,Cameron Powell,Cameron,Powell,0.0,4
16217,26515,AW00026515,7860.0,Zoe Watson,Zoe,Watson,0.0,4
16218,26516,AW00026516,19852.0,Jill Perry,Jill,Perry,0.0,4
16219,26517,AW00026517,7594.0,Melanie Griffin,Melanie,Griffin,0.0,4
16220,26518,AW00026518,4639.0,Marcus Lee,Marcus,Lee,0.0,4
16221,26519,AW00026519,19238.0,Brianna Wood,Brianna,Wood,0.0,4
16222,26520,AW00026520,20264.0,Chloe Ramirez,Chloe,Ramirez,0.0,1
16223,26521,AW00026521,17815.0,Nathan Taylor,Nathan,Taylor,0.0,1
16224,26522,AW00026522,17770.0,Logan Thompson,Logan,Thompson,0.0,1
16225,26523,AW00026523,16322.0,Casey Raji,Casey,Raji,2.0,4
16226,26524,AW00026524,18379.0,Anthony Robinson,Anthony,Robinson,2.0,4
16227,26525,AW00026525,15064.0,Jeremy Bell,Jeremy,Bell,1.0,4
16228,26526,AW00026526,13593.0,Blake Coleman,Blake,Coleman,1.0,4
16229,26527,AW00026527,12813.0,Oscar Hayes,Oscar,Hayes,1.0,6
16230,26528,AW00026528,17708.0,Samuel Garcia,Samuel,Garcia,0.0,1
16231,26529,AW00026529,11389.0,Jasmine Davis,Jasmine,Davis,2.0,6
16232,26530,AW00026530,8715.0,Riley Morgan,Riley,Morgan,2.0,1
16233,26531,AW00026531,15470.0,Jeremy Reed,Jeremy,Reed,0.0,4
16234,26532,AW00026532,7646.0,Angela Barnes,Angela,Barnes,0.0,4
16235,26533,AW00026533,4436.0,Xavier Mitchell,Xavier,Mitchell,0.0,6
16236,26534,AW00026534,3830.0,Fernando Smith,Fernando,Smith,1.0,4
16237,26535,AW00026535,7547.0,Kelly Perry,Kelly,Perry,1.0,1
16238,26536,AW00026536,10820.0,Katherine Thomas,Katherine,Thomas,2.0,4
16239,26537,AW00026537,3815.0,Wyatt Perez,Wyatt,Perez,0.0,1
16240,26538,AW00026538,4671.0,Warren Black,Warren,Black,0.0,4
16241,26539,AW00026539,7845.0,Faith Hayes,Faith,Hayes,0.0,4
16242,26540,AW00026540,9499.0,Jada Sanchez,Jada,Sanchez,0.0,4
